longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,longitude^2,longitude latitude,longitude housing_median_age,longitude total_rooms,longitude total_bedrooms,longitude population,longitude households,longitude median_income,latitude^2,latitude housing_median_age,latitude total_rooms,latitude total_bedrooms,latitude population,latitude households,latitude median_income,housing_median_age^2,housing_median_age total_rooms,housing_median_age total_bedrooms,housing_median_age population,housing_median_age households,housing_median_age median_income,total_rooms^2,total_rooms total_bedrooms,total_rooms population,total_rooms households,total_rooms median_income,total_bedrooms^2,total_bedrooms population,total_bedrooms households,total_bedrooms median_income,population^2,population households,population median_income,households^2,households median_income,median_income^2,median_house_value
-122.45,37.78,45.0,2747.0,699.0,1320.0,693.0,3.1576,14994.0025,-4626.161,-5510.25,-336370.15,-85592.55,-161634.0,-84857.85,-386.64812,1427.3284,1700.1000000000001,103781.66,26408.22,49869.6,26181.54,119.294128,2025.0,123615.0,31455.0,59400.0,31185.0,142.09199999999998,7546009.0,1920153.0,3626040.0,1903671.0,8673.9272,488601.0,922680.0,484407.0,2207.1624,1742400.0,914760.0,4168.032,480249.0,2188.2168,9.97043776,333300.0
-122.45,37.79,46.0,2009.0,464.0,761.0,453.0,3.7188,14994.0025,-4627.3855,-5632.7,-246002.05000000002,-56816.8,-93184.45,-55469.85,-455.36706,1428.0841,1738.34,75920.11,17534.56,28758.19,17118.87,140.53345199999998,2116.0,92414.0,21344.0,35006.0,20838.0,171.0648,4036081.0,932176.0,1528849.0,910077.0,7471.0692,215296.0,353104.0,210192.0,1725.5231999999999,579121.0,344733.0,2830.0068,205209.0,1684.6163999999999,13.82947344,500001.0
-122.45,37.78,52.0,3975.0,716.0,1515.0,691.0,5.0156,14994.0025,-4626.161,-6367.400000000001,-486738.75,-87674.2,-185511.75,-84612.95,-614.16022,1427.3284,1964.56,150175.5,27050.48,57236.700000000004,26105.98,189.489368,2704.0,206700.0,37232.0,78780.0,35932.0,260.8112,15800625.0,2846100.0,6022125.0,2746725.0,19937.010000000002,512656.0,1084740.0,494756.0,3591.1696,2295225.0,1046865.0,7598.634,477481.0,3465.7796,25.15624336,500001.0
-122.43,37.79,24.0,2459.0,1001.0,1362.0,957.0,2.6782,14989.104900000002,-4626.6297,-2938.32,-301055.37,-122552.43000000001,-166749.66,-117165.51000000001,-327.892026,1428.0841,906.96,92925.61,37827.79,51469.979999999996,36165.03,101.209178,576.0,59016.0,24024.0,32688.0,22968.0,64.2768,6046681.0,2461459.0,3349158.0,2353263.0,6585.6938,1002001.0,1363362.0,957957.0,2680.8782,1855044.0,1303434.0,3647.7084,915849.0,2563.0373999999997,7.17275524,450000.0
-122.43,37.78,10.0,2380.0,843.0,1245.0,789.0,1.3062,14989.104900000002,-4625.405400000001,-1224.3000000000002,-291383.4,-103208.49,-152425.35,-96597.27,-159.918066,1427.3284,377.8,89916.40000000001,31848.54,47036.1,29808.420000000002,49.348236,100.0,23800.0,8430.0,12450.0,7890.0,13.062000000000001,5664400.0,2006340.0,2963100.0,1877820.0,3108.756,710649.0,1049535.0,665127.0,1101.1266,1550025.0,982305.0,1626.219,622521.0,1030.5918,1.70615844,220000.0
-122.44,37.78,39.0,1181.0,310.0,901.0,281.0,1.4866,14991.5536,-4625.7832,-4775.16,-144601.63999999998,-37956.4,-110318.44,-34405.64,-182.01930399999998,1427.3284,1473.42,44618.18,11711.800000000001,34039.78,10616.18,56.163748,1521.0,46059.0,12090.0,35139.0,10959.0,57.977399999999996,1394761.0,366110.0,1064081.0,331861.0,1755.6745999999998,96100.0,279310.0,87110.0,460.846,811801.0,253181.0,1339.4266,78961.0,417.7346,2.20997956,237500.0
-122.45,37.78,52.0,1345.0,291.0,560.0,294.0,3.7159,14994.0025,-4626.161,-6367.400000000001,-164695.25,-35632.950000000004,-68572.0,-36000.3,-455.011955,1427.3284,1964.56,50814.1,10993.98,21156.8,11107.32,140.386702,2704.0,69940.0,15132.0,29120.0,15288.0,193.2268,1809025.0,391395.0,753200.0,395430.0,4997.8855,84681.0,162960.0,85554.0,1081.3269,313600.0,164640.0,2080.904,86436.0,1092.4746,13.80791281,494400.0
-122.45,37.78,52.0,2686.0,606.0,1392.0,578.0,4.0,14994.0025,-4626.161,-6367.400000000001,-328900.7,-74204.7,-170450.4,-70776.1,-489.8,1427.3284,1964.56,101477.08,22894.68,52589.76,21836.84,151.12,2704.0,139672.0,31512.0,72384.0,30056.0,208.0,7214596.0,1627716.0,3738912.0,1552508.0,10744.0,367236.0,843552.0,350268.0,2424.0,1937664.0,804576.0,5568.0,334084.0,2312.0,16.0,355300.0
-122.46,37.78,47.0,1682.0,379.0,837.0,375.0,5.2806,14996.451599999999,-4626.5388,-5755.62,-205977.72,-46412.34,-102499.01999999999,-45922.5,-646.6622759999999,1427.3284,1775.66,63545.96,14318.62,31621.86,14167.5,199.501068,2209.0,79054.0,17813.0,39339.0,17625.0,248.1882,2829124.0,637478.0,1407834.0,630750.0,8881.9692,143641.0,317223.0,142125.0,2001.3473999999999,700569.0,313875.0,4419.8622,140625.0,1980.225,27.884736359999998,400000.0
-122.44,37.78,37.0,1235.0,314.0,481.0,297.0,3.6875,14991.5536,-4625.7832,-4530.28,-151213.4,-38446.159999999996,-58893.64,-36364.68,-451.4975,1427.3284,1397.8600000000001,46658.3,11862.92,18172.18,11220.66,139.31375,1369.0,45695.0,11618.0,17797.0,10989.0,136.4375,1525225.0,387790.0,594035.0,366795.0,4554.0625,98596.0,151034.0,93258.0,1157.875,231361.0,142857.0,1773.6875,88209.0,1095.1875,13.59765625,492300.0
-122.44,37.78,52.0,3510.0,791.0,1703.0,657.0,2.8654,14991.5536,-4625.7832,-6366.88,-429764.39999999997,-96850.04,-208515.32,-80443.08,-350.839576,1427.3284,1964.56,132607.80000000002,29883.98,64339.340000000004,24821.46,108.25481200000002,2704.0,182520.0,41132.0,88556.0,34164.0,149.0008,12320100.0,2776410.0,5977530.0,2306070.0,10057.554,625681.0,1347073.0,519687.0,2266.5314000000003,2900209.0,1118871.0,4879.7762,431649.0,1882.5678,8.21051716,280000.0
-122.44,37.78,44.0,1545.0,334.0,561.0,326.0,3.875,14991.5536,-4625.7832,-5387.36,-189169.8,-40894.96,-68688.84,-39915.44,-474.455,1427.3284,1662.3200000000002,58370.1,12618.52,21194.58,12316.28,146.3975,1936.0,67980.0,14696.0,24684.0,14344.0,170.5,2387025.0,516030.0,866745.0,503670.0,5986.875,111556.0,187374.0,108884.0,1294.25,314721.0,182886.0,2173.875,106276.0,1263.25,15.015625,412500.0
-122.45,37.78,43.0,1452.0,397.0,897.0,393.0,4.1319,14994.0025,-4626.161,-5265.35,-177797.4,-48612.65,-109837.65000000001,-48122.85,-505.951155,1427.3284,1624.54,54856.560000000005,14998.66,33888.66,14847.54,156.103182,1849.0,62436.0,17071.0,38571.0,16899.0,177.6717,2108304.0,576444.0,1302444.0,570636.0,5999.5188,157609.0,356109.0,156021.0,1640.3643,804609.0,352521.0,3706.3143,154449.0,1623.8367,17.07259761,322700.0
-122.45,37.78,48.0,1013.0,194.0,464.0,205.0,3.2011,14994.0025,-4626.161,-5877.6,-124041.85,-23755.3,-56816.8,-25102.25,-391.974695,1427.3284,1813.44,38271.14,7329.320000000001,17529.920000000002,7744.900000000001,120.937558,2304.0,48624.0,9312.0,22272.0,9840.0,153.65279999999998,1026169.0,196522.0,470032.0,207665.0,3242.7142999999996,37636.0,90016.0,39770.0,621.0133999999999,215296.0,95120.0,1485.3103999999998,42025.0,656.2255,10.247041209999999,428300.0
-122.45,37.78,52.0,2033.0,438.0,2198.0,418.0,3.6667,14994.0025,-4626.161,-6367.400000000001,-248940.85,-53633.1,-269145.10000000003,-51184.1,-448.987415,1427.3284,1964.56,76806.74,16547.64,83040.44,15792.04,138.527926,2704.0,105716.0,22776.0,114296.0,21736.0,190.6684,4133089.0,890454.0,4468534.0,849794.0,7454.4011,191844.0,962724.0,183084.0,1606.0146,4831204.0,918764.0,8059.4066,174724.0,1532.6806000000001,13.44468889,418400.0
-122.44,37.78,16.0,883.0,236.0,601.0,219.0,2.151,14991.5536,-4625.7832,-1959.04,-108114.52,-28895.84,-73586.44,-26814.36,-263.36843999999996,1427.3284,604.48,33359.74,8916.08,22705.780000000002,8273.82,81.26478,256.0,14128.0,3776.0,9616.0,3504.0,34.416,779689.0,208388.0,530683.0,193377.0,1899.3329999999999,55696.0,141836.0,51684.0,507.63599999999997,361201.0,131619.0,1292.751,47961.0,471.06899999999996,4.6268009999999995,146900.0
-122.43,37.78,49.0,2246.0,587.0,1277.0,546.0,2.9792,14989.104900000002,-4625.405400000001,-5999.070000000001,-274977.78,-71866.41,-156343.11000000002,-66846.78,-364.74345600000004,1427.3284,1851.22,84853.88,22176.86,48245.060000000005,20627.88,112.55417600000001,2401.0,110054.0,28763.0,62573.0,26754.0,145.98080000000002,5044516.0,1318402.0,2868142.0,1226316.0,6691.2832,344569.0,749599.0,320502.0,1748.7904,1630729.0,697242.0,3804.4384,298116.0,1626.6432,8.875632640000001,350000.0
-122.44,37.78,52.0,3017.0,851.0,1588.0,800.0,3.3882,14991.5536,-4625.7832,-6366.88,-369401.48,-104196.44,-194434.72,-97952.0,-414.851208,1427.3284,1964.56,113982.26000000001,32150.780000000002,59994.64,30224.0,128.006196,2704.0,156884.0,44252.0,82576.0,41600.0,176.1864,9102289.0,2567467.0,4790996.0,2413600.0,10222.1994,724201.0,1351388.0,680800.0,2883.3581999999997,2521744.0,1270400.0,5380.4616,640000.0,2710.56,11.47989924,471400.0
-122.44,37.78,52.0,2747.0,736.0,1309.0,653.0,2.943,14991.5536,-4625.7832,-6366.88,-336342.68,-90115.84,-160273.96,-79953.31999999999,-360.34092,1427.3284,1964.56,103781.66,27806.08,49454.020000000004,24670.34,111.18654000000001,2704.0,142844.0,38272.0,68068.0,33956.0,153.036,7546009.0,2021792.0,3595823.0,1793791.0,8084.421,541696.0,963424.0,480608.0,2166.0480000000002,1713481.0,854777.0,3852.387,426409.0,1921.779,8.661249,341700.0
-122.44,37.78,52.0,1118.0,279.0,514.0,284.0,2.4196,14991.5536,-4625.7832,-6366.88,-136887.91999999998,-34160.76,-62934.159999999996,-34772.96,-296.255824,1427.3284,1964.56,42238.04,10540.62,19418.920000000002,10729.52,91.412488,2704.0,58136.0,14508.0,26728.0,14768.0,125.8192,1249924.0,311922.0,574652.0,317512.0,2705.1128,77841.0,143406.0,79236.0,675.0684,264196.0,145976.0,1243.6743999999999,80656.0,687.1664,5.85446416,346200.0
-122.44,37.78,31.0,1364.0,386.0,707.0,379.0,3.1607,14991.5536,-4625.7832,-3795.64,-167008.16,-47261.84,-86565.08,-46404.76,-386.996108,1427.3284,1171.18,51531.92,14583.08,26710.46,14318.62,119.41124599999999,961.0,42284.0,11966.0,21917.0,11749.0,97.98169999999999,1860496.0,526504.0,964348.0,516956.0,4311.1948,148996.0,272902.0,146294.0,1220.0302,499849.0,267953.0,2234.6149,143641.0,1197.9053,9.99002449,293800.0
-122.43,37.78,26.0,3587.0,1034.0,1821.0,936.0,2.6392,14989.104900000002,-4625.405400000001,-3183.1800000000003,-439156.41000000003,-126592.62000000001,-222945.03,-114594.48000000001,-323.11725600000005,1427.3284,982.28,135516.86000000002,39064.520000000004,68797.38,35362.08,99.708976,676.0,93262.0,26884.0,47346.0,24336.0,68.6192,12866569.0,3708958.0,6531927.0,3357432.0,9466.8104,1069156.0,1882914.0,967824.0,2728.9328,3316041.0,1704456.0,4805.983200000001,876096.0,2470.2912,6.9653766400000015,287500.0
-122.43,37.78,2.0,1205.0,468.0,577.0,363.0,3.6437,14989.104900000002,-4625.405400000001,-244.86,-147528.15,-57297.240000000005,-70642.11,-44442.090000000004,-446.09819100000004,1427.3284,75.56,45524.9,17681.04,21799.06,13714.140000000001,137.658986,4.0,2410.0,936.0,1154.0,726.0,7.2874,1452025.0,563940.0,695285.0,437415.0,4390.6585,219024.0,270036.0,169884.0,1705.2516,332929.0,209451.0,2102.4148999999998,131769.0,1322.6631,13.27654969,275000.0
-122.42,37.78,19.0,4065.0,1645.0,2079.0,1470.0,3.1462,14986.6564,-4625.0276,-2325.98,-497637.3,-201380.9,-254511.18,-179957.4,-385.157804,1427.3284,717.82,153575.7,62148.1,78544.62,55536.6,118.863436,361.0,77235.0,31255.0,39501.0,27930.0,59.7778,16524225.0,6686925.0,8451135.0,5975550.0,12789.303,2706025.0,3419955.0,2418150.0,5175.499,4322241.0,3056130.0,6540.949799999999,2160900.0,4624.914,9.898574439999999,187500.0
-122.42,37.78,17.0,1257.0,339.0,1093.0,384.0,1.8438,14986.6564,-4625.0276,-2081.14,-153881.94,-41500.38,-133805.06,-47009.28,-225.71799600000003,1427.3284,642.26,47489.46,12807.42,41293.54,14507.52,69.658764,289.0,21369.0,5763.0,18581.0,6528.0,31.344600000000003,1580049.0,426123.0,1373901.0,482688.0,2317.6566000000003,114921.0,370527.0,130176.0,625.0482000000001,1194649.0,419712.0,2015.2734,147456.0,708.0192000000001,3.3995984400000006,72500.0
-122.43,37.78,17.0,2728.0,908.0,1670.0,893.0,1.077,14989.104900000002,-4625.405400000001,-2081.31,-333989.04000000004,-111166.44,-204458.1,-109329.99,-131.85711,1427.3284,642.26,103063.84,34304.24,63092.6,33737.54,40.68906,289.0,46376.0,15436.0,28390.0,15181.0,18.308999999999997,7441984.0,2477024.0,4555760.0,2436104.0,2938.056,824464.0,1516360.0,810844.0,977.9159999999999,2788900.0,1491310.0,1798.59,797449.0,961.761,1.159929,115000.0
-122.43,37.78,24.0,2037.0,696.0,1371.0,585.0,0.9355,14989.104900000002,-4625.405400000001,-2938.32,-249389.91,-85211.28,-167851.53,-71621.55,-114.533265,1427.3284,906.72,76957.86,26294.88,51796.380000000005,22101.3,35.34319,576.0,48888.0,16704.0,32904.0,14040.0,22.451999999999998,4149369.0,1417752.0,2792727.0,1191645.0,1905.6135,484416.0,954216.0,407160.0,651.108,1879641.0,802035.0,1282.5705,342225.0,547.2675,0.87516025,112500.0
-122.42,37.78,52.0,989.0,425.0,634.0,341.0,2.4414,14986.6564,-4625.0276,-6365.84,-121073.38,-52028.5,-77614.28,-41745.22,-298.87618799999996,1427.3284,1964.56,37364.42,16056.5,23952.52,12882.98,92.236092,2704.0,51428.0,22100.0,32968.0,17732.0,126.9528,978121.0,420325.0,627026.0,337249.0,2414.5445999999997,180625.0,269450.0,144925.0,1037.5949999999998,401956.0,216194.0,1547.8475999999998,116281.0,832.5174,5.960433959999999,275000.0
-122.42,37.78,52.0,1254.0,469.0,895.0,456.0,2.1516,14986.6564,-4625.0276,-6365.84,-153514.68,-57414.98,-109565.90000000001,-55823.520000000004,-263.39887200000004,1427.3284,1964.56,47376.12,17718.82,33813.1,17227.68,81.28744800000001,2704.0,65208.0,24388.0,46540.0,23712.0,111.88320000000002,1572516.0,588126.0,1122330.0,571824.0,2698.1064,219961.0,419755.0,213864.0,1009.1004,801025.0,408120.0,1925.6820000000002,207936.0,981.1296000000001,4.629382560000001,187500.0
-122.43,37.78,29.0,1310.0,364.0,1009.0,379.0,1.3844,14989.104900000002,-4625.405400000001,-3550.4700000000003,-160383.30000000002,-44564.520000000004,-123531.87000000001,-46400.97,-169.492092,1427.3284,1095.6200000000001,49491.8,13751.92,38120.020000000004,14318.62,52.302632,841.0,37990.0,10556.0,29261.0,10991.0,40.147600000000004,1716100.0,476840.0,1321790.0,496490.0,1813.564,132496.0,367276.0,137956.0,503.9216,1018081.0,382411.0,1396.8596,143641.0,524.6876,1.9165633600000003,177500.0
-122.43,37.78,52.0,1952.0,628.0,1284.0,576.0,2.105,14989.104900000002,-4625.405400000001,-6366.360000000001,-238983.36000000002,-76886.04000000001,-157200.12,-70519.68000000001,-257.71515,1427.3284,1964.56,73746.56,23725.84,48509.520000000004,21761.28,79.5269,2704.0,101504.0,32656.0,66768.0,29952.0,109.46,3810304.0,1225856.0,2506368.0,1124352.0,4108.96,394384.0,806352.0,361728.0,1321.94,1648656.0,739584.0,2702.82,331776.0,1212.48,4.431025,316700.0
-122.43,37.78,52.0,4014.0,1069.0,2070.0,927.0,2.8202,14989.104900000002,-4625.405400000001,-6366.360000000001,-491434.02,-130877.67000000001,-253430.1,-113492.61,-345.277086,1427.3284,1964.56,151648.92,40386.82,78204.6,35022.06,106.547156,2704.0,208728.0,55588.0,107640.0,48204.0,146.6504,16112196.0,4290966.0,8308980.0,3720978.0,11320.282799999999,1142761.0,2212830.0,990963.0,3014.7938,4284900.0,1918890.0,5837.813999999999,859329.0,2614.3253999999997,7.953528039999999,442900.0
-122.43,37.77,52.0,3944.0,1072.0,1913.0,973.0,2.9567,14989.104900000002,-4624.181100000001,-6366.360000000001,-482863.92000000004,-131244.96000000002,-234208.59000000003,-119124.39,-361.988781,1426.5729000000003,1964.0400000000002,148964.88,40489.44,72254.01000000001,36750.21000000001,111.67455900000002,2704.0,205088.0,55744.0,99476.0,50596.0,153.7484,15555136.0,4227968.0,7544872.0,3837512.0,11661.2248,1149184.0,2050736.0,1043056.0,3169.5824000000002,3659569.0,1861349.0,5656.167100000001,946729.0,2876.8691,8.742074890000001,425000.0
-122.44,37.78,52.0,2911.0,753.0,1696.0,676.0,2.5721,14991.5536,-4625.7832,-6366.88,-356422.83999999997,-92197.31999999999,-207658.24,-82769.44,-314.92792399999996,1427.3284,1964.56,109977.58,28448.34,64074.880000000005,25539.280000000002,97.17393799999999,2704.0,151372.0,39156.0,88192.0,35152.0,133.7492,8473921.0,2191983.0,4937056.0,1967836.0,7487.383099999999,567009.0,1277088.0,509028.0,1936.7912999999999,2876416.0,1146496.0,4362.281599999999,456976.0,1738.7395999999999,6.615698409999999,475000.0
-122.44,37.77,52.0,2705.0,647.0,1355.0,628.0,2.0161,14991.5536,-4624.558800000001,-6366.88,-331200.2,-79218.68,-165906.19999999998,-76892.31999999999,-246.85128399999996,1426.5729000000003,1964.0400000000002,102167.85,24437.190000000002,51178.350000000006,23719.56,76.14809699999999,2704.0,140660.0,33644.0,70460.0,32656.0,104.8372,7317025.0,1750135.0,3665275.0,1698740.0,5453.550499999999,418609.0,876685.0,406316.0,1304.4166999999998,1836025.0,850940.0,2731.8154999999997,394384.0,1266.1108,4.064659209999999,364300.0
-122.45,37.77,52.0,2339.0,548.0,1090.0,507.0,3.3679,14994.0025,-4624.936500000001,-6367.400000000001,-286410.55,-67102.6,-133470.5,-62082.15,-412.399355,1426.5729000000003,1964.0400000000002,88344.03000000001,20697.960000000003,41169.3,19149.390000000003,127.20558300000002,2704.0,121628.0,28496.0,56680.0,26364.0,175.1308,5470921.0,1281772.0,2549510.0,1185873.0,7877.5181,300304.0,597320.0,277836.0,1845.6092,1188100.0,552630.0,3671.011,257049.0,1707.5253,11.34275041,350000.0
-122.45,37.77,52.0,3188.0,708.0,1526.0,664.0,3.3068,14994.0025,-4624.936500000001,-6367.400000000001,-390370.60000000003,-86694.6,-186858.7,-81306.8,-404.91766,1426.5729000000003,1964.0400000000002,120410.76000000001,26741.160000000003,57637.020000000004,25079.280000000002,124.89783600000001,2704.0,165776.0,36816.0,79352.0,34528.0,171.9536,10163344.0,2257104.0,4864888.0,2116832.0,10542.0784,501264.0,1080408.0,470112.0,2341.2144,2328676.0,1013264.0,5046.1768,440896.0,2195.7152,10.93492624,500001.0
-122.45,37.77,52.0,1722.0,465.0,885.0,437.0,3.0906,14994.0025,-4624.936500000001,-6367.400000000001,-210858.9,-56939.25,-108368.25,-53510.65,-378.44397,1426.5729000000003,1964.0400000000002,65039.94,17563.050000000003,33426.450000000004,16505.49,116.731962,2704.0,89544.0,24180.0,46020.0,22724.0,160.7112,2965284.0,800730.0,1523970.0,752514.0,5322.013199999999,216225.0,411525.0,203205.0,1437.129,783225.0,386745.0,2735.181,190969.0,1350.5921999999998,9.551808359999999,500001.0
-122.44,37.77,52.0,3475.0,807.0,1518.0,777.0,3.6186,14991.5536,-4624.558800000001,-6366.88,-425479.0,-98809.08,-185863.91999999998,-95135.88,-443.061384,1426.5729000000003,1964.0400000000002,131250.75,30480.390000000003,57334.86000000001,29347.29,136.674522,2704.0,180700.0,41964.0,78936.0,40404.0,188.16719999999998,12075625.0,2804325.0,5275050.0,2700075.0,12574.635,651249.0,1225026.0,627039.0,2920.2102,2304324.0,1179486.0,5493.034799999999,603729.0,2811.6522,13.09426596,500001.0
-122.45,37.77,52.0,2296.0,509.0,1039.0,472.0,4.1417,14994.0025,-4624.936500000001,-6367.400000000001,-281145.2,-62327.05,-127225.55,-57796.4,-507.15116500000005,1426.5729000000003,1964.0400000000002,86719.92000000001,19224.93,39243.030000000006,17827.440000000002,156.43200900000002,2704.0,119392.0,26468.0,54028.0,24544.0,215.3684,5271616.0,1168664.0,2385544.0,1083712.0,9509.343200000001,259081.0,528851.0,240248.0,2108.1253,1079521.0,490408.0,4303.2263,222784.0,1954.8824,17.153678890000002,500000.0
-122.45,37.77,52.0,2191.0,627.0,1100.0,585.0,3.0409,14994.0025,-4624.936500000001,-6367.400000000001,-268287.95,-76776.15000000001,-134695.0,-71633.25,-372.35820500000005,1426.5729000000003,1964.0400000000002,82754.07,23681.79,41547.0,22095.45,114.85479300000002,2704.0,113932.0,32604.0,57200.0,30420.0,158.1268,4800481.0,1373757.0,2410100.0,1281735.0,6662.611900000001,393129.0,689700.0,366795.0,1906.6443000000002,1210000.0,643500.0,3344.9900000000002,342225.0,1778.9265,9.24707281,500000.0
-122.45,37.77,52.0,2645.0,626.0,1275.0,553.0,3.35,14994.0025,-4624.936500000001,-6367.400000000001,-323880.25,-76653.7,-156123.75,-67714.85,-410.20750000000004,1426.5729000000003,1964.0400000000002,99901.65000000001,23644.02,48156.75000000001,20886.81,126.52950000000001,2704.0,137540.0,32552.0,66300.0,28756.0,174.20000000000002,6996025.0,1655770.0,3372375.0,1462685.0,8860.75,391876.0,798150.0,346178.0,2097.1,1625625.0,705075.0,4271.25,305809.0,1852.55,11.2225,492900.0
-122.43,37.77,52.0,3563.0,832.0,1712.0,787.0,3.3702,14989.104900000002,-4624.181100000001,-6366.360000000001,-436218.09,-101861.76000000001,-209600.16,-96352.41,-412.61358600000005,1426.5729000000003,1964.0400000000002,134574.51,31424.640000000003,64662.240000000005,29724.99,127.29245400000002,2704.0,185276.0,43264.0,89024.0,40924.0,175.2504,12694969.0,2964416.0,6099856.0,2804081.0,12008.0226,692224.0,1424384.0,654784.0,2804.0064,2930944.0,1347344.0,5769.7824,619369.0,2652.3474,11.358248040000001,335700.0
-122.43,37.77,52.0,1760.0,366.0,742.0,318.0,4.445,14989.104900000002,-4624.181100000001,-6366.360000000001,-215476.80000000002,-44809.380000000005,-90843.06000000001,-38932.740000000005,-544.20135,1426.5729000000003,1964.0400000000002,66475.20000000001,13823.820000000002,28025.340000000004,12010.86,167.88765000000004,2704.0,91520.0,19032.0,38584.0,16536.0,231.14000000000001,3097600.0,644160.0,1305920.0,559680.0,7823.200000000001,133956.0,271572.0,116388.0,1626.8700000000001,550564.0,235956.0,3298.19,101124.0,1413.51,19.758025000000004,400000.0
-122.44,37.77,52.0,2002.0,520.0,939.0,501.0,3.2239,14991.5536,-4624.558800000001,-6366.88,-245124.88,-63668.799999999996,-114971.16,-61342.44,-394.734316,1426.5729000000003,1964.0400000000002,75615.54000000001,19640.4,35466.030000000006,18922.77,121.766703,2704.0,104104.0,27040.0,48828.0,26052.0,167.6428,4008004.0,1041040.0,1879878.0,1003002.0,6454.2478,270400.0,488280.0,260520.0,1676.4279999999999,881721.0,470439.0,3027.2421,251001.0,1615.1739,10.39353121,488900.0
-122.44,37.77,52.0,2994.0,736.0,1428.0,700.0,3.0766,14991.5536,-4624.558800000001,-6366.88,-366585.36,-90115.84,-174844.32,-85708.0,-376.69890399999997,1426.5729000000003,1964.0400000000002,113083.38,27798.72,53935.560000000005,26439.000000000004,116.20318200000001,2704.0,155688.0,38272.0,74256.0,36400.0,159.9832,8964036.0,2203584.0,4275432.0,2095800.0,9211.3404,541696.0,1051008.0,515200.0,2264.3776,2039184.0,999600.0,4393.3848,490000.0,2153.62,9.46546756,438900.0
-122.42,37.77,52.0,1086.0,349.0,589.0,361.0,2.5186,14986.6564,-4623.803400000001,-6365.84,-132948.12,-42724.58,-72105.38,-44193.62,-308.327012,1426.5729000000003,1964.0400000000002,41018.22,13181.730000000001,22246.530000000002,13634.970000000001,95.12752200000001,2704.0,56472.0,18148.0,30628.0,18772.0,130.96720000000002,1179396.0,379014.0,639654.0,392046.0,2735.1996000000004,121801.0,205561.0,125989.0,878.9914000000001,346921.0,212629.0,1483.4554,130321.0,909.2146,6.343345960000001,250000.0
-122.42,37.77,52.0,1925.0,568.0,867.0,515.0,2.879,14986.6564,-4623.803400000001,-6365.84,-235658.5,-69534.56,-106138.14,-63046.3,-352.44718,1426.5729000000003,1964.0400000000002,72707.25,21453.36,32746.590000000004,19451.550000000003,108.73983000000001,2704.0,100100.0,29536.0,45084.0,26780.0,149.708,3705625.0,1093400.0,1668975.0,991375.0,5542.075,322624.0,492456.0,292520.0,1635.272,751689.0,446505.0,2496.093,265225.0,1482.685,8.288641,450000.0
-122.43,37.77,52.0,1567.0,482.0,654.0,425.0,2.6914,14989.104900000002,-4624.181100000001,-6366.360000000001,-191847.81,-59011.26,-80069.22,-52032.75,-329.508102,1426.5729000000003,1964.0400000000002,59185.590000000004,18205.140000000003,24701.58,16052.250000000002,101.654178,2704.0,81484.0,25064.0,34008.0,22100.0,139.9528,2455489.0,755294.0,1024818.0,665975.0,4217.4238,232324.0,315228.0,204850.0,1297.2548,427716.0,277950.0,1760.1755999999998,180625.0,1143.8449999999998,7.243633959999999,366700.0
-122.43,37.77,52.0,2514.0,729.0,1428.0,597.0,2.3977,14989.104900000002,-4624.181100000001,-6366.360000000001,-307789.02,-89251.47,-174830.04,-73090.71,-293.550411,1426.5729000000003,1964.0400000000002,94953.78000000001,27534.33,53935.560000000005,22548.690000000002,90.56112900000001,2704.0,130728.0,37908.0,74256.0,31044.0,124.68039999999999,6320196.0,1832706.0,3589992.0,1500858.0,6027.8178,531441.0,1041012.0,435213.0,1747.9233,2039184.0,852516.0,3423.9156,356409.0,1431.4269,5.74896529,412500.0
-122.43,37.77,52.0,2416.0,620.0,1188.0,591.0,2.3887,14989.104900000002,-4624.181100000001,-6366.360000000001,-295790.88,-75906.6,-145446.84,-72356.13,-292.44854100000003,1426.5729000000003,1964.0400000000002,91252.32,23417.4,44870.76,22322.070000000003,90.22119900000001,2704.0,125632.0,32240.0,61776.0,30732.0,124.2124,5837056.0,1497920.0,2870208.0,1427856.0,5771.099200000001,384400.0,736560.0,366420.0,1480.9940000000001,1411344.0,702108.0,2837.7756,349281.0,1411.7217,5.70588769,337500.0
-122.43,37.77,52.0,1862.0,472.0,872.0,471.0,3.2981,14989.104900000002,-4624.181100000001,-6366.360000000001,-227964.66,-57786.96000000001,-106758.96,-57664.530000000006,-403.786383,1426.5729000000003,1964.0400000000002,70327.74,17827.440000000002,32935.44,17789.670000000002,124.569237,2704.0,96824.0,24544.0,45344.0,24492.0,171.50119999999998,3467044.0,878864.0,1623664.0,877002.0,6141.062199999999,222784.0,411584.0,222312.0,1556.7032,760384.0,410712.0,2875.9431999999997,221841.0,1553.4051,10.87746361,222700.0
-122.43,37.77,52.0,4397.0,1116.0,1939.0,1053.0,2.7587,14989.104900000002,-4624.181100000001,-6366.360000000001,-538324.7100000001,-136631.88,-237391.77000000002,-128918.79000000001,-337.74764100000004,1426.5729000000003,1964.0400000000002,166074.69,42151.32000000001,73236.03,39771.810000000005,104.19609900000002,2704.0,228644.0,58032.0,100828.0,54756.0,143.4524,19333609.0,4907052.0,8525783.0,4630041.0,12130.003900000002,1245456.0,2163924.0,1175148.0,3078.7092000000002,3759721.0,2041767.0,5349.1193,1108809.0,2904.9111000000003,7.6104256900000005,354500.0
