longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_house_value,ocean_proximity,median_income_a,median_income_b,median_income_c
-120.83,37.52,6.0,1488.0,252.0,773.0,259.0,150000.0,INLAND,4.1859,4.164792753393919,4.110655331561295
-120.84,37.52,16.0,4527.0,887.0,2531.0,825.0,124800.0,INLAND,3.7065,3.7081288804297534,3.70382035011617
-120.84,37.51,20.0,1901.0,313.0,1258.0,320.0,126800.0,INLAND,3.8958,3.7524351638946873,3.8959358748355446
-120.83,37.51,13.0,3795.0,604.0,1639.0,609.0,198400.0,INLAND,4.6635,4.638684242827078,4.619142100079092
-121.62,39.16,7.0,4480.0,776.0,2271.0,767.0,110700.0,INLAND,3.809,3.619632143582039,3.7743652063302524
-121.63,39.16,7.0,1879.0,444.0,1065.0,410.0,103800.0,INLAND,2.4183,2.3899806641373504,2.38474391968581
-121.63,39.15,27.0,336.0,60.0,195.0,68.0,71800.0,INLAND,5.3946,5.486868057348659,5.339307562158917
-121.62,39.16,16.0,2037.0,464.0,1267.0,451.0,97100.0,INLAND,2.4556,2.4775661552088266,2.5261206747038445
-121.63,39.15,16.0,1547.0,418.0,940.0,400.0,72500.0,INLAND,1.5613,1.5427261409857609,1.5774690739143797
-121.63,39.15,27.0,2991.0,637.0,1419.0,606.0,73500.0,INLAND,1.8849,1.8864380112306014,1.904930842683715
-121.62,39.15,36.0,2321.0,455.0,1168.0,489.0,74000.0,INLAND,3.0962,3.0296323460450165,3.1588635526345787
-121.62,39.15,23.0,1984.0,528.0,1043.0,452.0,65300.0,INLAND,1.9375,1.9374091931279562,1.9732865007190756
-121.63,39.14,39.0,1874.0,411.0,822.0,377.0,68300.0,INLAND,2.5038,2.6505387186163234,2.575146501692435
-121.62,39.14,41.0,2183.0,559.0,1202.0,506.0,61500.0,INLAND,1.6902,1.7525954678338527,1.710090885774097
-121.61,39.14,44.0,2035.0,476.0,1030.0,453.0,65200.0,INLAND,1.4661,1.4676429860963662,1.4721152452906054
-121.62,39.13,41.0,1317.0,309.0,856.0,337.0,64100.0,INLAND,1.6719,1.6772549005864403,1.6521457893414784
-121.63,39.13,26.0,2355.0,531.0,1047.0,497.0,79500.0,INLAND,1.8208,1.7851281495022682,1.7907876810672685
-121.62,39.13,41.0,1147.0,243.0,583.0,239.0,63400.0,INLAND,2.2431,2.2071301370391,2.2826798252757214
-121.61,39.13,21.0,1432.0,328.0,933.0,336.0,83800.0,INLAND,1.6823,1.6944860537015345,1.6785634442235167
-121.63,39.12,34.0,1991.0,348.0,804.0,344.0,98800.0,INLAND,3.4492,3.4129908112521323,3.3553900552524754
-121.62,39.12,35.0,2787.0,587.0,1431.0,601.0,65900.0,INLAND,2.5469,2.5929555720625497,2.4402851310121045
-121.61,39.13,33.0,2559.0,539.0,1583.0,504.0,53000.0,INLAND,1.4727,1.5189335220475189,1.5359562297743896
-121.6,39.12,21.0,1299.0,338.0,1494.0,311.0,225000.0,INLAND,1.3348,1.3436796444705146,1.3084794465728842
-121.62,39.12,26.0,1405.0,204.0,627.0,215.0,94200.0,INLAND,4.2188,4.22738417847995,4.160897921987455
-121.63,39.12,32.0,2574.0,425.0,1099.0,391.0,117500.0,INLAND,4.3864,4.238948565065838,4.494136820025639
-121.62,39.11,5.0,2320.0,502.0,1245.0,489.0,97200.0,INLAND,3.2465,3.295042333225514,3.168027249057871
-121.63,39.1,22.0,3585.0,548.0,1757.0,577.0,100100.0,INLAND,4.174,4.07852631974752,4.218362106999975
-121.62,39.11,11.0,3519.0,577.0,1459.0,549.0,123800.0,INLAND,4.2792,4.243425106735038,4.435132065194062
-121.62,39.09,21.0,2693.0,481.0,1337.0,435.0,99700.0,INLAND,3.8534,3.9273525948743377,4.0163086726156365
-121.68,39.13,17.0,1969.0,297.0,717.0,268.0,179700.0,INLAND,3.4698,3.54126109757039,3.4387488788476754
-121.65,39.13,11.0,4833.0,944.0,2336.0,841.0,89100.0,INLAND,2.6842,2.659156009901736,2.6835538114455333
-121.68,39.11,19.0,1366.0,220.0,596.0,203.0,141700.0,INLAND,4.0625,4.029275612787751,4.030293810316996
-121.64,39.12,13.0,6408.0,1087.0,3294.0,1106.0,110700.0,INLAND,4.2656,4.205939708284727,4.264068624459737
-121.64,39.11,18.0,3212.0,542.0,1817.0,508.0,92900.0,INLAND,3.3793,3.298341856768403,3.4670449821211697
-121.66,39.09,27.0,2098.0,372.0,1090.0,333.0,96200.0,INLAND,4.45,4.393503202092722,4.325461189789981
-121.67,39.18,26.0,2121.0,375.0,1125.0,366.0,94600.0,INLAND,3.3958,3.28624266163539,3.43980663375885
-121.68,39.15,14.0,2774.0,451.0,1292.0,428.0,115200.0,INLAND,4.3833,4.443181364270504,4.3661615044976
-121.67,39.14,22.0,2264.0,390.0,1056.0,403.0,112300.0,INLAND,3.6111,3.639593283812001,3.709935885001796
-121.63,39.18,13.0,1907.0,347.0,821.0,367.0,134000.0,INLAND,2.0978,2.1213175666760273,2.152989757383517
-121.66,39.15,22.0,2144.0,376.0,1200.0,370.0,102400.0,INLAND,3.4426,3.3768873723098003,3.414568182022517
-121.65,39.16,16.0,5022.0,1103.0,2087.0,956.0,114800.0,INLAND,2.3963,2.3390250481729775,2.390990707314531
-121.64,39.15,15.0,2659.0,396.0,1159.0,407.0,124900.0,INLAND,5.234,5.239601874235143,5.327454403982581
-121.71,39.25,37.0,1871.0,321.0,806.0,294.0,101400.0,INLAND,4.0,4.005128205196018,4.078665679515774
-121.68,39.29,29.0,1860.0,400.0,1137.0,365.0,61600.0,INLAND,1.5281,1.5235991395315494,1.452535781716143
-121.64,39.28,25.0,2857.0,662.0,2076.0,685.0,64100.0,INLAND,1.8095,1.7990236004880917,1.8416928324557649
-121.64,39.22,37.0,1189.0,248.0,627.0,219.0,100000.0,INLAND,3.8611,3.993209527105116,3.9882446246800543
-121.67,39.26,29.0,3041.0,683.0,2106.0,687.0,58000.0,INLAND,1.6315,1.6454011961348047,1.6398405336162942
-121.83,39.23,25.0,3819.0,702.0,1983.0,658.0,72500.0,INLAND,2.4464,2.542821352337673,2.4928902320076918
-121.74,39.15,20.0,2302.0,412.0,1205.0,399.0,71200.0,INLAND,2.8,2.8710620414241714,2.8716103431046203
-121.83,39.1,42.0,1282.0,198.0,451.0,159.0,97900.0,INLAND,3.2917,3.4038331381434257,3.306288400262979
-121.91,39.14,45.0,845.0,155.0,343.0,136.0,62000.0,INLAND,2.125,2.07933533242987,2.1596048094197036
-121.76,38.94,48.0,540.0,110.0,234.0,74.0,67500.0,INLAND,3.6111,3.6539399953118594,3.6120162442125685
-121.67,38.85,46.0,645.0,131.0,410.0,122.0,110400.0,INLAND,1.7417,1.7266598809564049,1.7398827746070473
-121.69,38.87,38.0,412.0,93.0,304.0,95.0,86000.0,INLAND,2.6597,2.571217807275941,2.624509965304032
-121.62,38.96,36.0,1826.0,329.0,1068.0,318.0,118800.0,INLAND,1.9797,2.0389327494953817,1.9865506507639132
-121.7,39.07,26.0,2668.0,510.0,1437.0,505.0,100000.0,INLAND,3.3125,3.293042870172002,3.437504265326005
-121.47,38.95,34.0,2129.0,350.0,969.0,314.0,106300.0,INLAND,2.7039,2.646842214038438,2.655094880362045
-121.52,38.9,32.0,1650.0,313.0,802.0,284.0,98200.0,INLAND,2.9048,2.8807154978007037,2.9406378494266727
-121.58,38.81,25.0,778.0,135.0,340.0,155.0,258300.0,INLAND,1.7857,1.757263651679256,1.7971625896360177
-121.51,38.79,29.0,1716.0,323.0,850.0,282.0,137500.0,INLAND,2.9324,2.8917160015952175,3.018895698996052
-122.1,40.05,26.0,633.0,129.0,305.0,140.0,72700.0,INLAND,2.1827,2.1730261256049666,2.2552919445641773
-122.08,40.09,19.0,2611.0,503.0,1185.0,483.0,94000.0,INLAND,2.3657,2.447591790043719,2.321968734196867
-122.12,40.14,34.0,1950.0,407.0,1029.0,376.0,82300.0,INLAND,2.5197,2.48612161018945,2.490762986516634
-122.17,40.2,28.0,1782.0,334.0,873.0,311.0,79100.0,INLAND,3.3594,3.470883077387559,3.324490038195376
-121.8,40.34,26.0,4815.0,910.0,1341.0,539.0,79800.0,INLAND,2.881,2.92990997618434,2.8531004312820323
-121.78,40.12,14.0,388.0,108.0,35.0,17.0,106300.0,INLAND,6.1359,6.1845296537401575,6.087003198606998
-122.42,40.32,16.0,1978.0,375.0,961.0,333.0,83900.0,INLAND,2.6827,2.7228396322104422,2.7013213997115666
-122.34,40.32,12.0,3848.0,689.0,2008.0,683.0,92200.0,INLAND,2.6352,2.6359197081068895,2.5903285008778134
-122.23,40.32,10.0,2336.0,426.0,1003.0,368.0,81300.0,INLAND,3.0833,3.1626055657048417,3.039468331712239
-122.38,40.09,16.0,2077.0,388.0,1155.0,389.0,84800.0,INLAND,3.1361,3.171662136072639,3.0865125945439793
-122.57,39.9,15.0,3873.0,810.0,1697.0,627.0,55600.0,INLAND,2.4555,2.3737482534753966,2.479692788836474
-122.72,40.17,16.0,396.0,78.0,188.0,72.0,87500.0,INLAND,1.3889,1.3971292861640396,1.3871286430050538
-122.2,40.26,15.0,2102.0,358.0,957.0,371.0,137900.0,INLAND,3.1908,3.2408300300932162,3.1754011063364143
-122.38,40.2,16.0,2722.0,511.0,1366.0,495.0,87700.0,INLAND,2.8447,2.8282575646689025,2.7968020964712936
-122.35,40.25,10.0,1621.0,318.0,866.0,283.0,104300.0,INLAND,3.5,3.5088379110899752,3.3877162149828375
-122.26,40.19,35.0,2467.0,469.0,1194.0,444.0,63700.0,INLAND,2.0425,2.0174647509175503,2.1091481527619647
-122.24,40.19,29.0,1912.0,336.0,859.0,325.0,70500.0,INLAND,3.7,3.598055701451297,3.6786341511017064
-122.23,40.2,17.0,762.0,138.0,322.0,139.0,128800.0,INLAND,4.2917,4.158624951660488,4.5243524084625895
-122.24,40.18,39.0,2191.0,493.0,1307.0,499.0,60800.0,INLAND,1.6483,1.597629016738288,1.673775840992442
-122.24,40.17,51.0,2378.0,584.0,1083.0,494.0,51900.0,INLAND,1.577,1.5981016711775207,1.6346946343533741
-122.25,40.17,47.0,1554.0,308.0,846.0,301.0,54100.0,INLAND,1.8077,1.7176663551153624,1.8436185391035533
-122.22,40.18,13.0,3719.0,803.0,1754.0,764.0,88900.0,INLAND,2.3517,2.3203527831151995,2.359155648960649
-122.21,40.2,19.0,3404.0,731.0,1421.0,683.0,84400.0,INLAND,2.6149,2.574857864488237,2.5836437050285794
-122.19,40.2,30.0,2750.0,476.0,1296.0,464.0,73600.0,INLAND,3.5305,3.5105767151639253,3.4615253335738543
-122.21,40.18,30.0,744.0,156.0,410.0,165.0,63200.0,INLAND,2.1898,2.108495723838994,2.238836235939916
-122.25,40.17,19.0,3182.0,630.0,1741.0,642.0,64900.0,INLAND,1.9727,1.9886350008898965,1.98315665337085
-122.24,40.16,19.0,2500.0,509.0,1293.0,494.0,55100.0,INLAND,2.035,1.9831823312576922,2.0600915923598873
-122.23,40.17,21.0,1401.0,331.0,651.0,299.0,64700.0,INLAND,2.225,2.2753920465615627,2.261250745970219
-122.23,40.15,14.0,2297.0,573.0,1637.0,551.0,51600.0,INLAND,1.787,1.764778094325575,1.79972252461732
-122.25,40.15,15.0,1677.0,346.0,858.0,327.0,59200.0,INLAND,2.4375,2.432838865108669,2.4144969445203066
-122.17,40.11,24.0,1631.0,340.0,1042.0,333.0,59000.0,INLAND,1.7708,1.7709336549037593,1.8066658707134886
-122.19,40.07,21.0,1548.0,290.0,744.0,265.0,55000.0,INLAND,1.9773,1.9869587566764242,1.9694625029365826
-122.18,40.02,30.0,1952.0,397.0,961.0,333.0,68200.0,INLAND,2.25,2.251665646987327,2.254075616912294
-122.14,40.07,31.0,2053.0,465.0,1193.0,447.0,44400.0,INLAND,1.4923,1.4795524585625257,1.5137112400457091
-122.13,40.01,21.0,916.0,194.0,451.0,178.0,63300.0,INLAND,2.125,2.139579562554497,2.12249405520892
-122.06,40.02,32.0,1435.0,277.0,690.0,254.0,68400.0,INLAND,2.3043,2.3257828566559904,2.22052266360101
-122.0,39.94,27.0,852.0,176.0,464.0,148.0,58200.0,INLAND,1.7125,1.6862941376514955,1.748140122030959
-122.11,39.82,27.0,1065.0,214.0,508.0,198.0,91700.0,INLAND,2.625,2.647384310496112,2.69088376357054
-122.12,39.91,16.0,4006.0,797.0,2028.0,752.0,77200.0,INLAND,2.3929,2.4499333502323406,2.305266446088186
-122.17,39.92,16.0,1566.0,306.0,652.0,287.0,60800.0,INLAND,1.9038,1.9306776274108768,1.8640756440532311
-122.17,39.94,32.0,2352.0,477.0,1316.0,447.0,57400.0,INLAND,2.2292,2.270769017773598,2.3194326488659742
-122.14,39.97,27.0,1079.0,222.0,625.0,197.0,62700.0,INLAND,3.1319,3.1426687781338645,3.146434188192128
-122.23,39.95,21.0,2087.0,382.0,888.0,361.0,86400.0,INLAND,2.207,2.165678319310255,2.207156753202154
-122.2,39.93,9.0,1296.0,287.0,768.0,260.0,54400.0,INLAND,1.9191,1.8880242263476548,1.9027345520706236
-122.23,39.86,21.0,1730.0,350.0,982.0,322.0,79800.0,INLAND,1.8375,1.8492558828186496,1.7996216775810185
-122.19,39.92,20.0,2563.0,658.0,1363.0,611.0,54200.0,INLAND,1.023,1.042288945816616,1.0190222150384114
-122.18,39.93,35.0,1387.0,272.0,610.0,237.0,59500.0,INLAND,2.1759,2.297137314673193,2.2183049287630134
-122.19,39.91,39.0,2467.0,529.0,1433.0,502.0,53500.0,INLAND,1.8571,1.8935668306603384,1.856517689232671
-122.68,41.15,32.0,817.0,206.0,224.0,89.0,90400.0,INLAND,3.631,3.5460029552905312,3.6753188303175532
-122.81,40.93,16.0,2050.0,471.0,588.0,195.0,88900.0,INLAND,2.7083,2.666739913845549,2.8039412934060066
-122.96,40.77,29.0,1637.0,297.0,753.0,270.0,93100.0,INLAND,3.2891,3.4389854260782173,3.2509149843338885
-122.93,40.78,20.0,3758.0,798.0,1685.0,757.0,91200.0,INLAND,2.3667,2.356552114293811,2.3810362805477667
-122.89,40.76,14.0,712.0,131.0,270.0,90.0,102100.0,INLAND,2.3958,2.398076711239222,2.443926521865794
-122.79,40.75,17.0,3851.0,818.0,1352.0,560.0,71700.0,INLAND,2.125,2.0841822808826076,2.0853515955776696
-122.86,40.56,12.0,1350.0,300.0,423.0,172.0,81300.0,INLAND,1.7393,1.7937436870663057,1.745493745677097
-122.95,40.67,17.0,1498.0,331.0,574.0,242.0,94200.0,INLAND,2.0268,2.047081506891949,2.1026965469302543
-122.95,40.71,26.0,2231.0,421.0,987.0,364.0,88800.0,INLAND,2.4792,2.440792166766455,2.4623290251352805
-123.35,40.99,23.0,141.0,59.0,47.0,23.0,66000.0,INLAND,1.125,1.1026389310007114,1.1490377971050854
-123.53,40.88,20.0,2680.0,599.0,918.0,345.0,75000.0,INLAND,2.2115,2.225087630527063,2.2052575159210117
-123.48,40.79,15.0,619.0,160.0,287.0,104.0,79200.0,INLAND,1.9107,1.912389294766882,1.9794694182797516
-123.28,40.77,25.0,767.0,206.0,301.0,121.0,79200.0,INLAND,1.625,1.6520435820596866,1.5715222936127942
-123.13,40.85,18.0,1650.0,377.0,675.0,282.0,84700.0,INLAND,1.8933,1.9140115082034344,1.8957596311287952
-123.41,40.61,17.0,769.0,205.0,301.0,126.0,55000.0,INLAND,1.7875,1.7780448275315217,1.7346309446485344
-123.11,40.6,23.0,708.0,202.0,316.0,136.0,65000.0,INLAND,1.1602,1.1475816277789144,1.1439368543550181
-123.18,40.58,18.0,1451.0,278.0,695.0,254.0,73700.0,INLAND,1.7262,1.720678157272131,1.7017977882564688
-123.22,40.54,27.0,1573.0,361.0,847.0,330.0,49600.0,INLAND,1.9034,1.8824366815294702,1.8932375073000285
-123.12,40.54,23.0,1091.0,217.0,539.0,201.0,61500.0,INLAND,1.8696,1.8647317286373644,1.8251674098148005
-123.21,40.51,16.0,241.0,84.0,152.0,61.0,48800.0,INLAND,1.375,1.3754521255370329,1.3730271621671133
-123.32,40.43,15.0,661.0,146.0,131.0,57.0,56700.0,INLAND,0.4999,0.49092248692798623,0.5045037441118029
-123.08,40.4,10.0,365.0,102.0,140.0,49.0,37500.0,INLAND,1.7969,1.8195653728840737,1.7418464652198462
-123.17,40.31,36.0,98.0,28.0,18.0,8.0,14999.0,INLAND,0.536,0.5320290149008852,0.5291935237068841
-123.22,40.16,27.0,1848.0,449.0,396.0,150.0,41300.0,INLAND,2.8472,2.7992597375573514,2.9918942560080573
-123.48,40.34,19.0,518.0,108.0,216.0,80.0,64500.0,INLAND,2.7083,2.6892548320396843,2.7261334588638073
-123.43,40.22,20.0,133.0,35.0,87.0,37.0,67500.0,INLAND,3.625,3.642563716354971,3.493213762696822
-123.41,40.07,17.0,449.0,151.0,141.0,53.0,87500.0,INLAND,0.8362,0.8375887308536777,0.8127786088777573
-118.96,36.66,18.0,1302.0,424.0,320.0,133.0,80000.0,INLAND,3.1964,3.2233851668496123,3.210841606598197
-119.12,36.54,30.0,2747.0,515.0,1368.0,453.0,85200.0,INLAND,2.9828,3.036391736437506,2.9888053331971847
-118.96,36.49,24.0,1268.0,269.0,636.0,183.0,118800.0,INLAND,1.742,1.7874641167076397,1.7215334927887413
-118.65,36.57,20.0,1431.0,416.0,570.0,225.0,143300.0,INLAND,1.4821,1.4905623808343993,1.5471142419520736
-118.86,36.41,20.0,2749.0,575.0,1195.0,491.0,139700.0,INLAND,3.0391,2.974099584099052,3.1982715751900384
-118.94,36.32,10.0,2271.0,398.0,986.0,358.0,147100.0,INLAND,4.0703,4.048392766009218,4.048777608208073
-119.26,36.61,33.0,560.0,90.0,310.0,113.0,118800.0,INLAND,2.5417,2.4906464792482743,2.58607588932252
-119.25,36.56,35.0,1675.0,373.0,1131.0,316.0,59100.0,INLAND,1.6722,1.7289495876412335,1.7030743694336594
-119.28,36.54,33.0,1470.0,330.0,1222.0,301.0,57400.0,INLAND,1.8163,1.888494324458682,1.8546556476646627
-119.29,36.54,18.0,2581.0,628.0,2732.0,592.0,58300.0,INLAND,1.8429,1.8668691701173203,1.8193077352100575
-119.29,36.55,21.0,2467.0,520.0,1721.0,515.0,65600.0,INLAND,2.5521,2.5959174562459815,2.6510933669453705
-119.44,36.48,27.0,1546.0,415.0,1704.0,395.0,41700.0,INLAND,1.1728,1.1786861235405592,1.1711909841651258
-119.37,36.47,26.0,337.0,69.0,277.0,73.0,100000.0,INLAND,2.3438,2.36095923709314,2.363581300790133
-119.45,36.48,38.0,402.0,86.0,311.0,87.0,106300.0,INLAND,3.1719,3.070560699297637,3.1720296362018634
-119.48,36.44,22.0,1389.0,290.0,1185.0,271.0,49200.0,INLAND,2.0857,2.082615985315673,2.0798731310087297
-119.35,36.52,39.0,3027.0,608.0,2199.0,592.0,62000.0,INLAND,2.6445,2.597895814532506,2.6592248118861135
-119.48,36.5,32.0,3451.0,625.0,1968.0,574.0,110300.0,INLAND,2.9554,2.972030422220818,2.885304675504213
-119.43,36.55,27.0,1621.0,323.0,882.0,324.0,93500.0,INLAND,2.75,2.7467214585036306,2.641586583945449
-119.48,36.54,28.0,2112.0,363.0,1011.0,335.0,108900.0,INLAND,4.2222,4.386597433788355,4.204181299083497
-119.4,36.55,19.0,3000.0,628.0,2202.0,590.0,67400.0,INLAND,2.5141,2.5601898734443616,2.469830337560224
-119.39,36.55,30.0,1669.0,314.0,837.0,325.0,80400.0,INLAND,3.3869,3.4061722726720505,3.4239868041394588
-119.38,36.56,14.0,3965.0,804.0,1945.0,733.0,95300.0,INLAND,2.6906,2.6762354415556424,2.713943116020591
-119.38,36.55,31.0,2342.0,439.0,1411.0,465.0,72000.0,INLAND,3.017,3.1181311348215743,3.0178133843884987
-119.38,36.56,25.0,1180.0,222.0,611.0,212.0,84700.0,INLAND,2.0729,2.0716581402808867,2.134323127666804
-119.38,36.54,33.0,2465.0,536.0,2030.0,522.0,51800.0,INLAND,1.5223,1.5323981454359479,1.522110392089338
-119.39,36.54,34.0,1590.0,422.0,1272.0,407.0,59000.0,INLAND,1.8068,1.808326731705568,1.754108261139307
-119.39,36.54,30.0,1408.0,326.0,1184.0,324.0,59100.0,INLAND,1.7165,1.7026253964170674,1.7088222931840038
-119.4,36.53,28.0,2201.0,429.0,1524.0,412.0,65000.0,INLAND,2.75,2.7520078422312038,2.8144032271770256
-119.28,36.52,19.0,1402.0,324.0,1327.0,316.0,53200.0,INLAND,2.25,2.1617114917194757,2.1652085397167755
-119.29,36.53,33.0,1509.0,352.0,1734.0,336.0,50300.0,INLAND,1.625,1.5746995419596614,1.6219438193708757
-119.29,36.52,39.0,858.0,228.0,1222.0,224.0,43000.0,INLAND,1.5714,1.582388188663593,1.5894856208221189
-119.26,36.5,35.0,1689.0,371.0,1475.0,329.0,74300.0,INLAND,2.5719,2.6525650556813525,2.7083260412034402
-119.1,36.43,24.0,1039.0,190.0,643.0,193.0,71300.0,INLAND,2.6711,2.6897026678255895,2.735647539479946
-119.1,36.42,26.0,1775.0,416.0,1217.0,383.0,57600.0,INLAND,1.8801,1.8530126903181763,1.8850866412472713
-119.09,36.42,15.0,1517.0,361.0,1275.0,343.0,55800.0,INLAND,1.5875,1.541689393308362,1.6040341054365155
-119.09,36.42,17.0,877.0,219.0,966.0,218.0,52500.0,INLAND,2.0,2.0313810904190257,1.924092185588603
-119.1,36.4,31.0,1533.0,361.0,1518.0,386.0,51700.0,INLAND,1.5608,1.5430944361659127,1.5280318722447594
-119.1,36.4,23.0,1885.0,363.0,1056.0,338.0,92800.0,INLAND,3.2159,3.2572716156504633,3.2577681668544938
-119.23,36.45,36.0,1508.0,323.0,1283.0,312.0,60000.0,INLAND,2.1205,2.1370341813535667,2.127335109292194
-119.18,36.4,39.0,1730.0,310.0,899.0,309.0,129200.0,INLAND,2.6648,2.6902914977056063,2.680188750280895
-119.27,36.39,17.0,2076.0,350.0,998.0,340.0,145700.0,INLAND,4.3281,4.3310086309919384,4.33105303265162
-119.23,36.39,39.0,1660.0,349.0,1061.0,306.0,53500.0,INLAND,1.4812,1.4925650812603406,1.4810491872500453
-119.21,36.39,31.0,1465.0,303.0,1013.0,297.0,53500.0,INLAND,2.0363,2.0314351000544346,2.0404919535899477
-119.21,36.38,18.0,2158.0,413.0,1461.0,395.0,58000.0,INLAND,2.0216,1.9959132862024247,1.9789023854298053
-119.35,36.42,18.0,1115.0,193.0,1742.0,176.0,123800.0,INLAND,2.7969,2.743003789552853,2.784094283020969
-119.31,36.39,32.0,2293.0,466.0,1538.0,468.0,68600.0,INLAND,1.9342,1.8419383196592907,1.8860730564378065
-119.45,36.35,22.0,1824.0,333.0,1076.0,282.0,69600.0,INLAND,2.3365,2.3280367501488373,2.307546257576622
-119.41,36.35,20.0,1743.0,340.0,1390.0,336.0,52900.0,INLAND,2.2222,2.289727243963117,2.2753508022290863
-119.42,36.35,20.0,1469.0,303.0,1031.0,259.0,48000.0,INLAND,1.6645,1.6888043662805767,1.6584827555835362
-119.29,36.35,15.0,1740.0,319.0,1332.0,308.0,60200.0,INLAND,2.5743,2.5860238316738533,2.604977391224308
-119.29,36.34,10.0,1832.0,455.0,1664.0,429.0,53300.0,INLAND,2.0227,1.9930065619610267,2.027364125892069
-119.3,36.35,24.0,1855.0,416.0,1520.0,410.0,64900.0,INLAND,2.3304,2.376883986634179,2.312460969189438
-119.3,36.34,27.0,1515.0,358.0,1178.0,309.0,48100.0,INLAND,1.4432,1.4397562560241175,1.4140886728524544
-119.31,36.34,14.0,2985.0,607.0,2250.0,607.0,65200.0,INLAND,2.1602,2.2282434620929426,2.1429159955933064
-119.32,36.36,18.0,2060.0,383.0,1348.0,397.0,68400.0,INLAND,3.4312,3.3638738676436657,3.4437704376769678
-119.37,36.35,20.0,1132.0,177.0,518.0,178.0,231300.0,INLAND,5.3767,5.296052776778988,5.439086220460458
-119.32,36.33,20.0,1896.0,266.0,674.0,277.0,239100.0,INLAND,9.0376,8.884454263042413,9.059712632942457
-119.32,36.33,18.0,2603.0,478.0,1158.0,423.0,150500.0,INLAND,4.5938,4.457628892598004,4.653471653691581
-119.34,36.34,5.0,4505.0,834.0,1917.0,775.0,126600.0,INLAND,4.0144,3.9391665563153238,3.8923485828056865
-119.34,36.33,17.0,2250.0,430.0,1218.0,468.0,93700.0,INLAND,4.1812,4.189831356506664,4.253673789715362
-119.35,36.33,14.0,1195.0,220.0,568.0,229.0,105600.0,INLAND,3.1486,3.103751277063106,3.0775514417133167
-119.36,36.33,11.0,3221.0,617.0,1351.0,565.0,132000.0,INLAND,2.9844,2.754220669348287,3.0431034235889283
-119.29,36.34,28.0,1440.0,431.0,2178.0,440.0,50600.0,INLAND,1.2634,1.2905447376792119,1.2760947908513558
-119.29,36.34,35.0,1235.0,369.0,1246.0,341.0,71000.0,INLAND,1.474,1.4243529168588385,1.4188668117079664
-119.3,36.34,45.0,3723.0,831.0,2256.0,770.0,63100.0,INLAND,1.8299,1.851464576770281,1.8568713654395201
-119.31,36.34,32.0,1893.0,453.0,1744.0,425.0,54100.0,INLAND,1.4729,1.473819519382486,1.502213577436798
-119.29,36.33,19.0,792.0,232.0,641.0,222.0,112500.0,INLAND,0.7445,0.7760276812364989,0.7632298102745506
-119.31,36.33,46.0,1636.0,338.0,772.0,332.0,84900.0,INLAND,2.425,2.4733524378538467,2.3877229832208577
-119.25,36.36,16.0,3245.0,469.0,1471.0,450.0,154800.0,INLAND,5.8673,5.808086669138221,5.888353144673609
-119.27,36.34,7.0,3433.0,626.0,1793.0,626.0,83700.0,INLAND,3.5296,3.480039929006214,3.5786225708481747
-119.28,36.35,7.0,3598.0,701.0,2080.0,678.0,72400.0,INLAND,3.1111,3.2046027217546933,3.156915730344114
-119.28,36.33,10.0,1051.0,297.0,927.0,274.0,55500.0,INLAND,0.78,0.756976410885218,0.7863885238850623
-119.27,36.34,26.0,2057.0,472.0,1453.0,439.0,58600.0,INLAND,2.4113,2.4205053757896158,2.390725040523061
-119.24,36.33,9.0,3289.0,621.0,1866.0,631.0,95000.0,INLAND,3.1599,3.151613448963547,3.2223360693721896
-119.19,36.34,33.0,2199.0,403.0,1245.0,394.0,96900.0,INLAND,2.73,2.7112598566487245,2.7842625701880723
-119.09,36.35,21.0,3146.0,595.0,1580.0,513.0,92700.0,INLAND,2.7857,2.8053956781295595,2.7771045384541337
-119.11,36.29,18.0,1666.0,294.0,859.0,301.0,93800.0,INLAND,2.6065,2.6163817555283178,2.5656532880653398
-119.13,36.3,33.0,3379.0,612.0,1565.0,618.0,76500.0,INLAND,2.7321,2.7570932913876267,2.692325905739535
-119.12,36.29,29.0,1638.0,323.0,942.0,322.0,66200.0,INLAND,2.1731,2.179140159803013,2.2324177075437683
-119.16,36.28,18.0,2377.0,414.0,1359.0,424.0,79300.0,INLAND,4.4,4.436755963641518,4.483659697872822
-119.16,36.31,7.0,2946.0,664.0,1608.0,622.0,80200.0,INLAND,1.6829,1.6860424856636917,1.6822255009932094
-119.14,36.29,32.0,2084.0,482.0,1410.0,420.0,48300.0,INLAND,1.5321,1.5118938413219178,1.5259969345751416
-119.14,36.29,36.0,788.0,181.0,405.0,180.0,61900.0,INLAND,1.47,1.4701176370509559,1.418015309230843
-119.2,36.3,19.0,1427.0,311.0,1026.0,293.0,57000.0,INLAND,2.625,2.587494705615539,2.6205689420201503
-119.2,36.3,32.0,1355.0,363.0,1427.0,384.0,45600.0,INLAND,1.3444,1.323417233851997,1.3123732957243475
-119.21,36.3,23.0,951.0,235.0,806.0,222.0,41400.0,INLAND,1.7734,1.7614774317036068,1.77903939343221
-119.21,36.3,18.0,1433.0,265.0,1092.0,276.0,49400.0,INLAND,1.9135,1.9089296756386394,1.9588594121335605
-119.22,36.31,17.0,2079.0,459.0,2022.0,462.0,54100.0,INLAND,1.5464,1.547489448274725,1.5160765943696684
